Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_2532,Facebook,Sponsored,Entertainment,Text,UK,-3.436,55.3781,"  18,579 ","  320,956 ","  65,479 ","  13,653 ","  9,665 ",0.06,"  393,418 ",  -   ,  -   ,"  5,586 ",1.42%,#FunContent,2024-01-23 11:33:00,1/23/2024,11,Low
Post_1580,Facebook,Organic,Product Promotion,Text,UK,-3.436,55.3781,"  317,335 ","  2,777,148 ","  392,027 ","  137,909 ","  98,618 ",0.11,"  3,214,197 ",  -   ,  -   ,"  72,640 ",2.26%,#FeatureHighlight,2024-07-22 11:45:00,7/22/2024,11,Medium
Post_531,Facebook,Sponsored,Customer Story,Video,Canada,-106.3468,56.1304,"  32,792 ","  194,927 ","  44,492 ","  7,866 ","  4,453 ",0.17,"  217,109 ","  186,368 ",  -   ,"  4,211 ",1.94%,#CustomerStory,2025-04-27 11:09:00,4/27/2025,11,Medium
Post_1878,Facebook,Sponsored,Customer Story,Text,India,78.9629,20.5937,"  68,203 ","  344,592 ","  71,542 ","  23,477 ","  9,668 ",0.20,"  395,191 ",  -   ,  -   ,"  9,682 ",2.45%,#SuccessStory,2024-07-03 17:37:00,7/3/2024,17,Medium
Post_182,Facebook,Organic,Customer Story,Text,UK,-3.436,55.3781,"  47,152 ","  193,753 ","  29,866 ","  6,699 ","  10,984 ",0.24,"  218,430 ",  -   ,  -   ,"  5,679 ",2.60%,#SuccessStory,2024-06-08 15:36:00,6/8/2024,15,High
Post_2725,Facebook,Organic,Customer Story,Video,UK,-3.436,55.3781,"  338,041 ","  2,009,518 ","  406,963 ","  119,358 ","  107,899 ",0.17,"  2,324,835 ","  2,009,518 ",  -   ,"  50,681 ",2.18%,#CustomerStory,2025-01-06 16:24:00,1/6/2025,16,Medium
Post_710,Facebook,Organic,Entertainment,Text,UK,-3.436,55.3781,"  105,910 ","  1,470,079 ","  163,943 ","  70,171 ","  61,782 ",0.07,"  1,735,636 ",  -   ,  -   ,"  29,332 ",1.69%,#FunContent,2024-05-29 18:43:00,5/29/2024,18,Low
Post_608,Facebook,Sponsored,Customer Story,Video,Brazil,-51.9253,-14.235,"  47,720 ","  200,809 ","  26,710 ","  9,543 ","  7,008 ",0.24,"  223,649 ","  192,747 ",  -   ,"  3,287 ",1.47%,#CustomerStory,2024-08-20 12:46:00,8/20/2024,12,High
Post_4629,Facebook,Sponsored,Customer Story,Video,India,78.9629,20.5937,"  512,733 ","  2,921,388 ","  538,022 ","  154,960 ","  163,567 ",0.18,"  3,341,898 ","  2,921,388 ",  -   ,"  64,832 ",1.94%,#CustomerStory,2024-09-01 17:34:00,9/1/2024,17,Medium
Post_2859,Facebook,Organic,Customer Story,Live Stream,Brazil,-51.9253,-14.235,"  58,449 ","  239,338 ","  43,711 ","  8,505 ","  7,552 ",0.24,"  273,222 ",  -   ,"  1,094,845 ","  7,595 ",2.78%,#Testimonial,2024-03-04 16:03:00,3/4/2024,16,High
Post_1386,Facebook,Organic,Entertainment,Video,USA,-95.7129,37.0902,"  17,995 ","  320,549 ","  34,765 ","  15,536 ","  12,896 ",0.06,"  388,527 ","  281,523 ",  -   ,"  5,905 ",1.52%,#TrendingNow,2024-10-18 11:18:00,10/18/2024,11,Low
Post_667,Facebook,Sponsored,Customer Story,Text,UK,-3.436,55.3781,"  91,937 ","  371,795 ","  57,668 ","  12,771 ","  15,716 ",0.25,"  471,816 ",  -   ,  -   ,"  9,813 ",2.08%,#SuccessStory,2024-06-11 16:02:00,6/11/2024,16,High
Post_2062,Facebook,Organic,Customer Story,Image,Canada,-106.3468,56.1304,"  300,654 ","  1,784,667 ","  245,055 ","  92,109 ","  83,374 ",0.17,"  2,116,407 ",  -   ,  -   ,"  54,391 ",2.57%,#Testimonial,2024-09-02 19:25:00,9/2/2024,19,Medium
Post_731,Facebook,Sponsored,Customer Story,Text,UK,-3.436,55.3781,"  39,766 ","  241,076 ","  45,383 ","  12,025 ","  14,211 ",0.16,"  291,422 ",  -   ,  -   ,"  7,110 ",2.44%,#SuccessStory,2024-01-24 14:46:00,1/24/2024,14,Medium
Post_4251,Facebook,Organic,Entertainment,Image,Japan,138.2529,36.2048,"  23,095 ","  248,087 ","  43,361 ","  12,032 ","  12,938 ",0.09,"  288,797 ",  -   ,  -   ,"  7,826 ",2.71%,#MemeMonday,2025-04-17 15:28:00,4/17/2025,15,Low
Post_2654,Facebook,Sponsored,Product Promotion,Video,Brazil,-51.9253,-14.235,"  131,055 ","  934,329 ","  229,239 ","  64,161 ","  27,781 ",0.14,"  1,035,258 ","  934,329 ",  -   ,"  20,291 ",1.96%,#ProductDemo,2024-11-21 10:48:00,11/21/2024,10,Medium
Post_3684,Facebook,Sponsored,Customer Story,Video,Canada,-106.3468,56.1304,"  47,778 ","  242,708 ","  44,502 ","  14,642 ","  6,657 ",0.20,"  300,730 ","  214,375 ",  -   ,"  5,774 ",1.92%,#CustomerStory,2025-04-21 15:57:00,4/21/2025,15,Medium
Post_2432,Facebook,Sponsored,Entertainment,Image,UK,-3.436,55.3781,"  17,465 ","  289,811 ","  35,427 ","  18,867 ","  14,209 ",0.06,"  357,872 ",  -   ,  -   ,"  7,730 ",2.16%,#MemeMonday,2024-07-12 15:10:00,7/12/2024,15,Low
Post_1130,Facebook,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,"  35,601 ","  235,835 ","  27,418 ","  17,403 ","  12,104 ",0.15,"  267,348 ",  -   ,"  112,206 ","  4,892 ",1.83%,#EventRecap,2024-07-29 19:30:00,7/29/2024,19,Medium
Post_2401,Facebook,Sponsored,Customer Story,Text,USA,-95.7129,37.0902,"  543,106 ","  2,777,753 ","  353,217 ","  158,920 ","  161,170 ",0.20,"  3,402,968 ",  -   ,  -   ,"  91,199 ",2.68%,#SuccessStory,2025-04-12 10:54:00,4/12/2025,10,Medium
Post_912,Facebook,Sponsored,Product Promotion,Image,Canada,-106.3468,56.1304,"  171,427 ","  1,583,518 ","  359,072 ","  78,784 ","  34,917 ",0.11,"  1,869,145 ",  -   ,  -   ,"  28,597 ",1.53%,#NewRelease,2024-05-14 10:37:00,5/14/2024,10,Medium
Post_4489,Facebook,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,"  57,093 ","  456,021 ","  47,253 ","  19,377 ","  17,078 ",0.13,"  559,139 ",  -   ,"  50,873 ","  15,991 ",2.86%,#FeatureHighlight,2024-08-21 17:55:00,8/21/2024,17,Medium
Post_4463,Facebook,Sponsored,Product Promotion,Text,Australia,133.7751,-25.2744,"  257,135 ","  1,776,436 ","  179,159 ","  65,498 ","  66,739 ",0.14,"  2,006,142 ",  -   ,  -   ,"  20,863 ",1.04%,#FeatureHighlight,2025-03-25 10:56:00,3/25/2025,10,Medium
Post_2597,Facebook,Sponsored,Customer Story,Text,Australia,133.7751,-25.2744,"  46,146 ","  209,716 ","  42,577 ","  12,245 ","  7,125 ",0.22,"  260,265 ",  -   ,  -   ,"  6,142 ",2.36%,#SuccessStory,2024-10-16 16:18:00,10/16/2024,16,High
Post_3401,Facebook,Sponsored,Customer Story,Text,Australia,133.7751,-25.2744,"  27,408 ","  174,556 ","  35,839 ","  11,278 ","  6,698 ",0.16,"  196,732 ",  -   ,  -   ,"  4,859 ",2.47%,#SuccessStory,2024-07-22 14:32:00,7/22/2024,14,Medium
Post_1279,Facebook,Organic,Customer Story,Live Stream,Brazil,-51.9253,-14.235,"  61,087 ","  345,723 ","  79,541 ","  22,005 ","  7,563 ",0.18,"  419,453 ",  -   ,"  240,823 ","  7,466 ",1.78%,#Testimonial,2025-01-20 15:49:00,1/20/2025,15,Medium
Post_152,Facebook,Sponsored,Customer Story,Image,USA,-95.7129,37.0902,"  102,869 ","  416,902 ","  72,855 ","  21,239 ","  23,594 ",0.25,"  488,808 ",  -   ,  -   ,"  9,727 ",1.99%,#Testimonial,2024-12-03 13:12:00,12/3/2024,13,High
Post_2073,Facebook,Sponsored,Customer Story,Image,Brazil,-51.9253,-14.235,"  34,385 ","  152,337 ","  18,404 ","  6,855 ","  4,762 ",0.23,"  185,980 ",  -   ,  -   ,"  2,082 ",1.12%,#Testimonial,2024-05-14 15:44:00,5/14/2024,15,High
Post_1842,Facebook,Organic,Customer Story,Text,India,78.9629,20.5937,"  29,718 ","  195,084 ","  47,211 ","  9,729 ","  5,596 ",0.15,"  229,170 ",  -   ,  -   ,"  6,462 ",2.82%,#SuccessStory,2024-12-05 18:01:00,12/5/2024,18,Medium
Post_3849,Facebook,Sponsored,Product Promotion,Video,Canada,-106.3468,56.1304,"  276,082 ","  2,251,344 ","  358,888 ","  133,798 ","  68,245 ",0.12,"  2,787,097 ","  2,251,344 ",  -   ,"  49,610 ",1.78%,#ProductDemo,2024-12-11 18:54:00,12/11/2024,18,Medium
Post_1719,Facebook,Sponsored,Customer Story,Text,Australia,133.7751,-25.2744,"  62,789 ","  355,956 ","  72,740 ","  24,307 ","  13,401 ",0.18,"  442,558 ",  -   ,  -   ,"  7,213 ",1.63%,#SuccessStory,2024-08-08 15:23:00,8/8/2024,15,Medium
Post_519,Facebook,Organic,Customer Story,Live Stream,India,78.9629,20.5937,"  41,915 ","  218,694 ","  22,165 ","  10,464 ","  12,476 ",0.19,"  250,565 ",  -   ,"  134,185 ","  5,988 ",2.39%,#Testimonial,2025-03-17 10:10:00,3/17/2025,10,Medium
Post_4854,Facebook,Sponsored,Product Promotion,Image,Japan,138.2529,36.2048,"  143,691 ","  1,718,211 ","  422,140 ","  129,831 ","  53,835 ",0.08,"  1,899,419 ",  -   ,  -   ,"  22,223 ",1.17%,#NewRelease,2024-08-14 17:34:00,8/14/2024,17,Low
Post_430,Facebook,Sponsored,Customer Story,Text,Canada,-106.3468,56.1304,"  43,963 ","  188,522 ","  29,288 ","  6,796 ","  6,929 ",0.23,"  235,696 ",  -   ,  -   ,"  6,882 ",2.92%,#SuccessStory,2024-10-09 17:09:00,10/9/2024,17,High
Post_1891,Facebook,Organic,Product Promotion,Text,Australia,133.7751,-25.2744,"  250,259 ","  2,830,080 ","  436,028 ","  145,808 ","  102,960 ",0.09,"  3,325,191 ",  -   ,  -   ,"  45,887 ",1.38%,#FeatureHighlight,2024-05-09 10:39:00,5/9/2024,10,Low
Post_722,Facebook,Sponsored,Educational,Text,UK,-3.436,55.3781,"  351,897 ","  1,480,885 ","  236,988 ","  102,425 ","  45,370 ",0.24,"  1,922,287 ",  -   ,  -   ,"  36,715 ",1.91%,#SuccessStory,2025-01-17 15:08:00,1/17/2025,15,High
Post_200,Facebook,Sponsored,Educational,Image,Brazil,-51.9253,-14.235,"  68,115 ","  317,481 ","  76,643 ","  19,836 ","  14,067 ",0.21,"  381,782 ",  -   ,  -   ,"  11,071 ",2.90%,#Testimonial,2025-01-26 15:25:00,1/26/2025,15,High
Post_4977,Facebook,Organic,Educational,Text,USA,-95.7129,37.0902,"  71,185 ","  322,245 ","  37,591 ","  19,184 ","  15,837 ",0.22,"  359,030 ",  -   ,  -   ,"  5,421 ",1.51%,#SuccessStory,2024-10-16 15:29:00,10/16/2024,15,High
Post_3436,Facebook,Sponsored,Entertainment,Video,Germany,10.4515,51.1657,"  52,105 ","  852,929 ","  128,541 ","  55,469 ","  45,841 ",0.06,"  1,039,691 ","  852,929 ",  -   ,"  10,500 ",1.01%,#TrendingNow,2024-05-18 09:32:00,5/18/2024,9,Low
Post_2352,Facebook,Organic,Product Promotion,Video,India,78.9629,20.5937,"  13,426 ","  108,245 ","  24,218 ","  4,530 ","  3,566 ",0.12,"  129,489 ","  94,478 ",  -   ,"  3,133 ",2.42%,#ProductDemo,2025-03-11 16:17:00,3/11/2025,16,Medium
Post_508,Facebook,Sponsored,Entertainment,Video,Germany,10.4515,51.1657,"  79,067 ","  1,056,816 ","  217,871 ","  34,991 ","  27,363 ",0.07,"  1,164,155 ","  1,056,816 ",  -   ,"  22,235 ",1.91%,#TrendingNow,2024-01-22 12:16:00,1/22/2024,12,Low
Post_856,Facebook,Organic,Educational,Text,UK,-3.436,55.3781,"  55,990 ","  250,882 ","  57,505 ","  9,248 ","  14,575 ",0.22,"  292,469 ",  -   ,  -   ,"  8,159 ",2.79%,#SuccessStory,2025-03-05 13:24:00,3/5/2025,13,High
Post_4639,Facebook,Sponsored,Product Promotion,Text,UK,-3.436,55.3781,"  404,137 ","  2,809,949 ","  655,865 ","  179,073 ","  149,243 ",0.14,"  3,396,419 ",  -   ,  -   ,"  74,721 ",2.20%,#FeatureHighlight,2024-06-01 12:32:00,6/1/2024,12,Medium
Post_3249,Facebook,Organic,Educational,Text,Germany,10.4515,51.1657,"  91,341 ","  462,083 ","  76,200 ","  29,560 ","  17,581 ",0.20,"  539,121 ",  -   ,  -   ,"  12,130 ",2.25%,#SuccessStory,2025-01-30 16:54:00,1/30/2025,16,Medium
Post_3391,Facebook,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,"  38,168 ","  175,874 ","  23,723 ","  8,291 ","  4,016 ",0.22,"  205,131 ",  -   ,"  1,191,113 ","  2,810 ",1.37%,#SuccessStory,2024-12-20 12:57:00,12/20/2024,12,High
Post_3690,Facebook,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,"  44,133 ","  325,049 ","  47,165 ","  19,723 ","  18,797 ",0.14,"  401,418 ",  -   ,"  245,726 ","  10,597 ",2.64%,#EventRecap,2024-12-30 11:44:00,12/30/2024,11,Medium
Post_643,Facebook,Sponsored,Product Promotion,Text,Japan,138.2529,36.2048,"  196,410 ","  1,394,423 ","  266,372 ","  103,255 ","  77,134 ",0.14,"  1,717,662 ",  -   ,  -   ,"  20,268 ",1.18%,#FeatureHighlight,2024-04-05 11:35:00,4/5/2024,11,Medium
Post_85,Facebook,Organic,Entertainment,Image,Brazil,-51.9253,-14.235,"  198,778 ","  2,168,069 ","  240,806 ","  125,081 ","  127,421 ",0.09,"  2,611,698 ",  -   ,  -   ,"  39,175 ",1.50%,#MemeMonday,2025-02-04 09:54:00,2/4/2025,9,Low
Post_2200,Facebook,Organic,Educational,Live Stream,Germany,10.4515,51.1657,"  50,976 ","  205,733 ","  25,453 ","  15,024 ","  7,797 ",0.25,"  264,038 ",  -   ,"  287,147 ","  7,049 ",2.67%,#Testimonial,2024-09-22 14:38:00,9/22/2024,14,High
Post_1695,Facebook,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,"  94,279 ","  643,833 ","  155,707 ","  33,573 ","  28,310 ",0.15,"  769,552 ","  583,474 ",  -   ,"  21,008 ",2.73%,#ProductDemo,2025-03-20 17:59:00,3/20/2025,17,Medium
Post_1021,Facebook,Organic,Educational,Video,USA,-95.7129,37.0902,"  56,966 ","  257,877 ","  43,862 ","  9,112 ","  11,857 ",0.22,"  328,432 ","  233,393 ",  -   ,"  7,422 ",2.26%,#CustomerStory,2024-03-08 17:37:00,3/8/2024,17,High
Post_3547,Facebook,Organic,Entertainment,Text,UK,-3.436,55.3781,"  65,211 ","  692,621 ","  124,822 ","  47,699 ","  29,949 ",0.09,"  801,589 ",  -   ,  -   ,"  8,256 ",1.03%,#FunContent,2025-04-13 10:24:00,4/13/2025,10,Low
Post_582,Facebook,Organic,Product Promotion,Live Stream,Canada,-106.3468,56.1304,"  9,784 ","  72,649 ","  12,616 ","  5,547 ","  1,759 ",0.13,"  91,021 ",  -   ,"  152,417 ","  1,392 ",1.53%,#NewRelease,2024-07-20 17:56:00,7/20/2024,17,Medium
Post_1552,Facebook,Organic,Product Promotion,Text,Germany,10.4515,51.1657,"  278,618 ","  2,330,044 ","  278,559 ","  105,931 ","  57,494 ",0.12,"  3,022,467 ",  -   ,  -   ,"  56,822 ",1.88%,#FeatureHighlight,2024-04-04 08:33:00,4/4/2024,8,Medium
Post_4770,Facebook,Organic,Educational,Text,Germany,10.4515,51.1657,"  7,989 ","  38,931 ","  8,529 ","  3,020 ","  1,137 ",0.21,"  47,628 ",  -   ,  -   ,"  1,090 ",2.29%,#SuccessStory,2024-01-08 08:01:00,1/8/2024,8,High
Post_749,Facebook,Sponsored,Educational,Video,Japan,138.2529,36.2048,"  105,644 ","  632,689 ","  87,281 ","  46,362 ","  15,256 ",0.17,"  711,895 ","  595,000 ",  -   ,"  17,512 ",2.46%,#CustomerStory,2025-03-20 12:52:00,3/20/2025,12,Medium
Post_2660,Facebook,Organic,Educational,Image,UK,-3.436,55.3781,"  567,591 ","  2,533,716 ","  422,609 ","  119,845 ","  96,403 ",0.22,"  3,166,414 ",  -   ,  -   ,"  59,211 ",1.87%,#Testimonial,2024-12-18 12:04:00,12/18/2024,12,High
Post_3022,Facebook,Sponsored,Educational,Video,India,78.9629,20.5937,"  29,922 ","  158,010 ","  22,819 ","  11,743 ","  5,069 ",0.19,"  196,373 ","  145,152 ",  -   ,"  2,081 ",1.06%,#CustomerStory,2025-04-14 15:28:00,4/14/2025,15,Medium
Post_4984,Facebook,Sponsored,Educational,Image,Germany,10.4515,51.1657,"  208,772 ","  1,192,543 ","  161,563 ","  45,321 ","  67,132 ",0.18,"  1,354,837 ",  -   ,  -   ,"  36,580 ",2.70%,#Testimonial,2024-10-06 19:37:00,10/6/2024,19,Medium
Post_1415,Facebook,Sponsored,Entertainment,Image,Japan,138.2529,36.2048,"  341,244 ","  3,740,752 ","  644,769 ","  129,740 ","  189,744 ",0.09,"  4,673,863 ",  -   ,  -   ,"  134,139 ",2.87%,#MemeMonday,2024-10-27 09:54:00,10/27/2024,9,Low
Post_4172,Facebook,Sponsored,Educational,Video,Canada,-106.3468,56.1304,"  50,412 ","  268,616 ","  58,956 ","  14,089 ","  7,129 ",0.19,"  300,555 ","  250,248 ",  -   ,"  4,688 ",1.56%,#CustomerStory,2024-04-15 17:20:00,4/15/2024,17,Medium
Post_4336,Facebook,Sponsored,Product Promotion,Image,Japan,138.2529,36.2048,"  295,214 ","  2,031,438 ","  474,869 ","  81,731 ","  110,419 ",0.15,"  2,356,884 ",  -   ,  -   ,"  62,221 ",2.64%,#NewRelease,2024-01-13 08:56:00,1/13/2024,8,Medium
Post_3368,Facebook,Sponsored,Educational,Image,USA,-95.7129,37.0902,"  74,626 ","  313,758 ","  65,836 ","  12,003 ","  18,281 ",0.24,"  359,184 ",  -   ,  -   ,"  9,590 ",2.67%,#Testimonial,2024-09-16 15:38:00,9/16/2024,15,High
Post_2352,Facebook,Sponsored,Product Promotion,Text,India,78.9629,20.5937,"  9,939 ","  108,245 ","  24,218 ","  4,530 ","  3,566 ",0.09,"  129,489 ",  -   ,  -   ,"  1,696 ",1.31%,#FeatureHighlight,2025-03-11 16:17:00,3/11/2025,16,Low
Post_3560,Facebook,Sponsored,Entertainment,Video,UK,-3.436,55.3781,"  49,819 ","  704,279 ","  115,932 ","  53,812 ","  28,784 ",0.07,"  801,764 ","  623,297 ",  -   ,"  20,124 ",2.51%,#TrendingNow,2024-01-02 17:37:00,1/2/2024,17,Low
Post_3090,Facebook,Sponsored,Product Promotion,Image,Brazil,-51.9253,-14.235,"  80,973 ","  597,183 ","  140,439 ","  18,391 ","  32,320 ",0.14,"  719,128 ",  -   ,  -   ,"  20,567 ",2.86%,#NewRelease,2025-01-21 12:09:00,1/21/2025,12,Medium
Post_2895,Facebook,Sponsored,Educational,Text,Canada,-106.3468,56.1304,"  67,377 ","  279,457 ","  38,544 ","  13,860 ","  12,809 ",0.24,"  331,798 ",  -   ,  -   ,"  5,673 ",1.71%,#SuccessStory,2025-04-24 11:16:00,4/24/2025,11,High
Post_4671,Facebook,Sponsored,Entertainment,Text,Germany,10.4515,51.1657,"  36,642 ","  559,533 ","  66,170 ","  34,400 ","  15,969 ",0.07,"  683,286 ",  -   ,  -   ,"  16,398 ",2.40%,#FunContent,2024-08-10 08:02:00,8/10/2024,8,Low
Post_2269,Facebook,Sponsored,Entertainment,Image,Brazil,-51.9253,-14.235,"  25,526 ","  337,169 ","  60,881 ","  13,681 ","  17,683 ",0.08,"  423,055 ",  -   ,  -   ,"  9,095 ",2.15%,#MemeMonday,2024-09-11 11:41:00,9/11/2024,11,Low
Post_795,Facebook,Organic,Educational,Live Stream,Japan,138.2529,36.2048,"  91,462 ","  477,144 ","  107,022 ","  33,005 ","  14,830 ",0.19,"  614,645 ",  -   ,"  42,382 ","  14,259 ",2.32%,#SuccessStory,2024-03-28 16:32:00,3/28/2024,16,Medium
Post_4462,Facebook,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,"  78,769 ","  539,224 ","  130,509 ","  38,397 ","  26,004 ",0.15,"  664,682 ","  496,007 ",  -   ,"  13,958 ",2.10%,#ProductDemo,2024-11-11 09:39:00,11/11/2024,9,Medium
Post_607,Facebook,Sponsored,Product Promotion,Image,UK,-3.436,55.3781,"  92,005 ","  740,015 ","  122,117 ","  59,096 ","  31,348 ",0.12,"  861,549 ",  -   ,  -   ,"  14,387 ",1.67%,#NewRelease,2025-04-18 17:17:00,4/18/2025,17,Medium
Post_466,Facebook,Organic,Educational,Text,UK,-3.436,55.3781,"  80,946 ","  393,688 ","  98,293 ","  25,133 ","  20,920 ",0.21,"  456,254 ",  -   ,  -   ,"  5,840 ",1.28%,#SuccessStory,2024-04-11 16:31:00,4/11/2024,16,High
Post_2408,Facebook,Organic,Educational,Video,Canada,-106.3468,56.1304,"  36,057 ","  153,187 ","  24,216 ","  11,558 ","  9,004 ",0.24,"  173,825 ","  134,897 ",  -   ,"  5,197 ",2.99%,#CustomerStory,2025-04-30 15:51:00,4/30/2025,15,High
Post_125,Facebook,Organic,Product Promotion,Text,USA,-95.7129,37.0902,"  243,990 ","  2,396,237 ","  439,744 ","  140,373 ","  74,760 ",0.10,"  3,004,638 ",  -   ,  -   ,"  52,280 ",1.74%,#FeatureHighlight,2024-06-11 15:03:00,6/11/2024,15,Medium
Post_1184,Facebook,Organic,Product Promotion,Video,India,78.9629,20.5937,"  119,447 ","  833,469 ","  180,194 ","  48,430 ","  35,095 ",0.14,"  935,942 ","  833,469 ",  -   ,"  16,378 ",1.75%,#ProductDemo,2024-04-04 12:14:00,4/4/2024,12,Medium
Post_2078,Facebook,Sponsored,Product Promotion,Image,India,78.9629,20.5937,"  49,301 ","  475,221 ","  86,619 ","  17,014 ","  9,943 ",0.10,"  527,602 ",  -   ,  -   ,"  7,544 ",1.43%,#NewRelease,2024-11-19 09:08:00,11/19/2024,9,Medium
Post_4737,Facebook,Organic,Educational,Text,Brazil,-51.9253,-14.235,"  41,389 ","  242,583 ","  48,420 ","  10,867 ","  7,889 ",0.17,"  272,884 ",  -   ,  -   ,"  4,529 ",1.66%,#SuccessStory,2024-10-20 15:52:00,10/20/2024,15,Medium
Post_3598,Facebook,Sponsored,Product Promotion,Image,India,78.9629,20.5937,"  110,577 ","  737,243 ","  100,553 ","  41,834 ","  34,935 ",0.15,"  877,133 ",  -   ,  -   ,"  19,823 ",2.26%,#NewRelease,2024-11-12 08:14:00,11/12/2024,8,Medium
Post_4025,Facebook,Organic,Product Promotion,Live Stream,Canada,-106.3468,56.1304,"  38,627 ","  394,929 ","  76,816 ","  21,208 ","  18,082 ",0.10,"  506,057 ",  -   ,"  1,349,572 ","  10,829 ",2.14%,#NewRelease,2024-05-23 10:15:00,5/23/2024,10,Low
Post_1259,Facebook,Organic,Educational,Image,USA,-95.7129,37.0902,"  82,232 ","  334,229 ","  78,750 ","  12,642 ","  11,586 ",0.25,"  409,037 ",  -   ,  -   ,"  9,857 ",2.41%,#Testimonial,2024-05-21 15:49:00,5/21/2024,15,High
Post_3398,Facebook,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,"  72,376 ","  461,208 ","  93,280 ","  35,382 ","  23,617 ",0.16,"  566,718 ",  -   ,"  146,724 ","  14,054 ",2.48%,#BehindTheScenes,2024-08-29 14:45:00,8/29/2024,14,Medium
Post_4213,Facebook,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,"  31,069 ","  211,286 ","  29,747 ","  7,885 ","  7,693 ",0.15,"  235,591 ",  -   ,"  237,505 ","  3,416 ",1.45%,#BehindTheScenes,2024-04-07 09:29:00,4/7/2024,9,Medium
Post_938,Facebook,Organic,Educational,Video,Japan,138.2529,36.2048,"  42,699 ","  237,326 ","  51,099 ","  7,854 ","  10,222 ",0.18,"  266,716 ","  213,023 ",  -   ,"  7,574 ",2.84%,#CustomerStory,2024-05-28 17:25:00,5/28/2024,17,Medium
Post_4645,Facebook,Organic,Entertainment,Text,Japan,138.2529,36.2048,"  20,056 ","  201,983 ","  37,215 ","  10,310 ","  9,304 ",0.10,"  241,724 ",  -   ,  -   ,"  6,574 ",2.72%,#FunContent,2024-03-30 10:31:00,3/30/2024,10,Low
Post_3805,Facebook,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,"  71,510 ","  660,882 ","  79,294 ","  36,416 ","  33,858 ",0.11,"  755,887 ","  612,735 ",  -   ,"  8,314 ",1.10%,#ProductDemo,2025-02-11 10:09:00,2/11/2025,10,Medium
Post_4895,Facebook,Sponsored,Entertainment,Video,UK,-3.436,55.3781,"  208,665 ","  3,255,268 ","  569,203 ","  224,551 ","  123,815 ",0.06,"  4,220,989 ","  3,255,268 ",  -   ,"  85,686 ",2.03%,#TrendingNow,2025-03-21 15:33:00,3/21/2025,15,Low
Post_3852,Facebook,Sponsored,Educational,Text,Brazil,-51.9253,-14.235,"  34,136 ","  189,009 ","  38,944 ","  11,137 ","  11,236 ",0.18,"  245,707 ",  -   ,  -   ,"  6,339 ",2.58%,#SuccessStory,2025-03-23 10:05:00,3/23/2025,10,Medium
Post_3361,Facebook,Organic,Entertainment,Video,Japan,138.2529,36.2048,"  103,453 ","  1,316,615 ","  307,222 ","  90,334 ","  75,128 ",0.08,"  1,464,900 ","  1,316,615 ",  -   ,"  28,565 ",1.95%,#TrendingNow,2024-01-01 16:55:00,1/1/2024,16,Low
Post_1111,Facebook,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,"  47,976 ","  276,117 ","  32,876 ","  14,186 ","  7,298 ",0.17,"  342,404 ",  -   ,"  156,596 ","  8,902 ",2.60%,#WebinarReplay,2024-07-03 12:13:00,7/3/2024,12,Medium
Post_4820,Facebook,Organic,Product Promotion,Video,UK,-3.436,55.3781,"  24,317 ","  187,707 ","  41,763 ","  13,621 ","  5,521 ",0.13,"  228,989 ","  167,091 ",  -   ,"  3,892 ",1.70%,#ProductDemo,2024-12-21 08:00:00,12/21/2024,8,Medium
Post_1985,Facebook,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,"  250,331 ","  1,882,174 ","  284,455 ","  94,907 ","  63,896 ",0.13,"  2,357,854 ","  1,882,174 ",  -   ,"  42,205 ",1.79%,#ProductDemo,2024-09-03 15:26:00,9/3/2024,15,Medium
Post_2298,Facebook,Organic,Product Promotion,Live Stream,Brazil,-51.9253,-14.235,"  354,643 ","  2,616,531 ","  431,456 ","  139,733 ","  155,563 ",0.14,"  3,100,750 ",  -   ,"  128,732 ","  36,588 ",1.18%,#ProductDemo,2025-01-24 17:09:00,1/24/2025,17,Medium
